Drainage	Basin	State	Stream	Stretch	Region	Data	Largura-m	ProfMedia-m	ProfMaxima-m	LAT	LONG	Order	Family	Species	Espécie_abreviada	Osf	Ops	Eps	Bsh	Bsf	PFps	PFar	CPt	CFar	Frt	Fsf
Rio_Amazonas	Rio_Urubu	Amazonas	P-118	50m	Amazônia_Central	05/08/2007	0.828	0.08	0.153	-2.85781	-58.9116	Cichliformes	Cichlidae	Aequidens_pallidus	Aequpall	0.126	0.335	0.688	2.597	2.909	0.377	3.159	1.468	0.822	1.099	2.2
Rio_Amazonas	Rio_Urubu	Amazonas	P-118	50m	Amazônia_Central	05/08/2007	0.828	0.08	0.153	-2.85781	-58.9116	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Amazonas	Rio_Urubu	Amazonas	P-118	50m	Amazônia_Central	05/08/2007	0.828	0.08	0.153	-2.85781	-58.9116	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Urubu	Amazonas	P-118	50m	Amazônia_Central	05/08/2007	0.828	0.08	0.153	-2.85781	-58.9116	Characiformes	Lebiasinidae	Copella_nattereri	Copenatt	0.185	0.742	0.567	1.844	14.512	0.225	4.96	1.796	0.936	0.381	2.498
Rio_Amazonas	Rio_Urubu	Amazonas	P-118	50m	Amazônia_Central	05/08/2007	0.828	0.08	0.153	-2.85781	-58.9116	Characiformes	Crenuchidae	Microcharacidium_eleotrioides	Miceleo	0.2	0.313	0.664	1.433	24.672	0.117	5.674	1.395	0.87	0.618	3.058
Rio_Amazonas	Rio_Urubu	Amazonas	P-119	50m	Amazônia_Central	21/05/2004	1.475	0.048	0.082	-2.51703	-59.72047	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Rio_Urubu	Amazonas	P-119	50m	Amazônia_Central	21/05/2004	1.475	0.048	0.082	-2.51703	-59.72047	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Rio_Urubu	Amazonas	P-119	50m	Amazônia_Central	21/05/2004	1.475	0.048	0.082	-2.51703	-59.72047	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Rio_Urubu	Amazonas	P-119	50m	Amazônia_Central	21/05/2004	1.475	0.048	0.082	-2.51703	-59.72047	Cyprinodontiformes	Cynolebiidae	Cynolebiidae_sp._bandas_na_cauda	Cynogenbcaud	0.298	0.696	0.574	1.116	9.616	0.432	2.894	1.524	0.774	0.635	3.1
Rio_Amazonas	Rio_Urubu	Amazonas	P-119	50m	Amazônia_Central	21/05/2004	1.475	0.048	0.082	-2.51703	-59.72047	Siluriformes	Trichomycteridae	Ituglanis_amazonicus	Itugamaz	0.194	0.334	0.95	1.231	6.524	0.505	2.917	1.376	0.88	0.374	2.258
Rio_Amazonas	Rio_Urubu	Amazonas	P-119	50m	Amazônia_Central	21/05/2004	1.475	0.048	0.082	-2.51703	-59.72047	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Amazonas	Rio_Urubu	Amazonas	P-119	50m	Amazônia_Central	21/05/2004	1.475	0.048	0.082	-2.51703	-59.72047	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Siluriformes	Loricariidae	Acestridium_discus	Acedisc	0.32	0	0.718	0.899	9.592	0.247	2.519	7.478	1.707	1.844	2.524
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Siluriformes	Heptapteridae	Brachyglanis_microphthalmus	Bramicro	0.202	0.443	0.899	1.109	10.553	0.384	2.568	1.513	1.153	0.582	1.869
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Cichliformes	Cichlidae	Apistogramma_steindachneri	Apistein	0.167	0.349	0.726	2.344	5.352	0.375	2.777	1.615	1.01	1.045	3.09
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Siluriformes	Auchenipteridae	Tatia_brunnea	Tatbrunn	0.285	0.424	0.623	1.16	3.673	0.156	3.278	1.709	1.267	0.592	2.453
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Siluriformes	Heptapteridae	Nemuroglanis_lanceolatus	Nemlanc	0.365	0.464	0.917	0.835	28.175	0.384	3.588	1.534	0.62	0.365	3.423
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Iguanodectidae	Bryconops_inpai	Brycinpa	0.365	0.57	0.659	2.14	3.106	0.108	4.405	3.297	2.302	0.381	1.847
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Characidae	Hemigrammus_microstomus	Hemmicr	0.342	0.536	0.594	2.197	9.646	0.124	5.079	2.851	1.776	0.334	1.655
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Iguanodectidae	Bryconops_caudomaculatus	Brycaud	0.245	0.515	0.632	2.226	3.174	0.095	5.141	3.279	3.066	0.478	1.573
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Lebiasinidae	Copella_callolepis	Copecall	0.252	0.767	0.584	2.004	8.552	0.212	5.178	1.731	0.902	0.389	2.883
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Characidae	Hyphessobrycon_melazonatus	Hypmela	0.32	0.568	0.617	2.261	7.665	0.092	5.697	3.169	1.958	0.318	1.751
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Iguanodectidae	Bryconops_affinis	Bryaffi	0.381	0.591	0.678	2.2	3.175	0.129	6.046	2.859	2.025	0.352	1.743
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Iguanodectidae	Iguanodectes_spilurus	Iguspil	0.215	0.612	0.576	1.988	4.684	0.158	6.602	2.73	1.408	0.393	2.342
Rio_Amazonas	Rio_Urubu	Amazonas	P-120	50m	Amazônia_Central	21/05/2004	3.828	0.587	0.798	-2.161	-60.09822	Characiformes	Characidae	Hemigrammus_bellottii	Hemibell	0.421	0.555	0.624	2.242	7.814	0.131	7.118	2.616	1.96	0.321	1.59
Rio_Amazonas	Rio_Urubu	Amazonas	P-121	50m	Amazônia_Central	22/05/2004	1.265	0.083	0.118	-2.20981	-59.81064	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Rio_Urubu	Amazonas	P-121	50m	Amazônia_Central	22/05/2004	1.265	0.083	0.118	-2.20981	-59.81064	Gymnotiformes	Gymnotidae	Gymnotus_sp._tigrinus	Gymsptig	0.327	0.846	0.706	1.534	3.284	0.399	2.331	0	0	0	0.553
Rio_Amazonas	Rio_Urubu	Amazonas	P-121	50m	Amazônia_Central	22/05/2004	1.265	0.083	0.118	-2.20981	-59.81064	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Rio_Urubu	Amazonas	P-121	50m	Amazônia_Central	22/05/2004	1.265	0.083	0.118	-2.20981	-59.81064	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Amazonas	Rio_Urubu	Amazonas	P-121	50m	Amazônia_Central	22/05/2004	1.265	0.083	0.118	-2.20981	-59.81064	Cichliformes	Cichlidae	Aequidens_pallidus	Aequpall	0.126	0.335	0.688	2.597	2.909	0.377	3.159	1.468	0.822	1.099	2.2
Rio_Amazonas	Rio_Urubu	Amazonas	P-121	50m	Amazônia_Central	22/05/2004	1.265	0.083	0.118	-2.20981	-59.81064	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Amazonas	Rio_Urubu	Amazonas	P-121	50m	Amazônia_Central	22/05/2004	1.265	0.083	0.118	-2.20981	-59.81064	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Urubu	Amazonas	P-122	50m	Amazônia_Central	27/05/2004	1.065	0.035	0.067	-2.47569	-59.61389	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Rio_Urubu	Amazonas	P-122	50m	Amazônia_Central	27/05/2004	1.065	0.035	0.067	-2.47569	-59.61389	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Rio_Urubu	Amazonas	P-122	50m	Amazônia_Central	27/05/2004	1.065	0.035	0.067	-2.47569	-59.61389	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Amazonas	Rio_Urubu	Amazonas	P-122	50m	Amazônia_Central	27/05/2004	1.065	0.035	0.067	-2.47569	-59.61389	Cyprinodontiformes	Cynolebiidae	Cynolebiidae_sp._bandas_na_cauda	Cynogenbcaud	0.298	0.696	0.574	1.116	9.616	0.432	2.894	1.524	0.774	0.635	3.1
Rio_Amazonas	Rio_Urubu	Amazonas	P-122	50m	Amazônia_Central	27/05/2004	1.065	0.035	0.067	-2.47569	-59.61389	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Amazonas	Rio_Urubu	Amazonas	P-122	50m	Amazônia_Central	27/05/2004	1.065	0.035	0.067	-2.47569	-59.61389	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Urubu	Amazonas	P-123	50m	Amazônia_Central	27/05/2004	0.74	0.051	0.035	-2.46336	-59.61881	Synbranchiformes	Synbranchidae	Synbranchus_madeirae	Synmade	0.556	0.379	0.75	1.14	2.668	0	0	0	0	0	0
Rio_Amazonas	Rio_Urubu	Amazonas	P-123	50m	Amazônia_Central	27/05/2004	0.74	0.051	0.035	-2.46336	-59.61881	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Amazonas	Rio_Uatumã	Amazonas	P-124	50m	Amazônia_Central	29/05/2007	1.458	0.036	0.099	-2.56672	-58.80854	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Rio_Uatumã	Amazonas	P-124	50m	Amazônia_Central	29/05/2007	1.458	0.036	0.099	-2.56672	-58.80854	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Rio_Uatumã	Amazonas	P-124	50m	Amazônia_Central	29/05/2007	1.458	0.036	0.099	-2.56672	-58.80854	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Amazonas	Rio_Uatumã	Amazonas	P-124	50m	Amazônia_Central	29/05/2007	1.458	0.036	0.099	-2.56672	-58.80854	Cyprinodontiformes	Cynolebiidae	Cynolebiidae_sp._bandas_na_cauda	Cynogenbcaud	0.298	0.696	0.574	1.116	9.616	0.432	2.894	1.524	0.774	0.635	3.1
Rio_Amazonas	Rio_Uatumã	Amazonas	P-124	50m	Amazônia_Central	29/05/2007	1.458	0.036	0.099	-2.56672	-58.80854	Siluriformes	Trichomycteridae	Ituglanis_amazonicus	Itugamaz	0.194	0.334	0.95	1.231	6.524	0.505	2.917	1.376	0.88	0.374	2.258
Rio_Amazonas	Rio_Uatumã	Amazonas	P-124	50m	Amazônia_Central	29/05/2007	1.458	0.036	0.099	-2.56672	-58.80854	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Uatumã	Amazonas	P-125	50m	Amazônia_Central	30/05/2007	1.533	0.091	0.148	-2.60865	-58.64728	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Rio_Uatumã	Amazonas	P-125	50m	Amazônia_Central	30/05/2007	1.533	0.091	0.148	-2.60865	-58.64728	Cyprinodontiformes	Cynolebiidae	Cynolebiidae_sp._bandas_na_cauda	Cynogenbcaud	0.298	0.696	0.574	1.116	9.616	0.432	2.894	1.524	0.774	0.635	3.1
Rio_Amazonas	Rio_Uatumã	Amazonas	P-125	50m	Amazônia_Central	30/05/2007	1.533	0.091	0.148	-2.60865	-58.64728	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Amazonas	Rio_Uatumã	Amazonas	P-125	50m	Amazônia_Central	30/05/2007	1.533	0.091	0.148	-2.60865	-58.64728	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Uatumã	Amazonas	P-125	50m	Amazônia_Central	30/05/2007	1.533	0.091	0.148	-2.60865	-58.64728	Characiformes	Lebiasinidae	Copella_nattereri	Copenatt	0.185	0.742	0.567	1.844	14.512	0.225	4.96	1.796	0.936	0.381	2.498
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Synbranchiformes	Synbranchidae	Synbranchus_madeirae	Synmade	0.556	0.379	0.75	1.14	2.668	0	0	0	0	0	0
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Gymnotiformes	Gymnotidae	Gymnotus_sp._tigrinus	Gymsptig	0.327	0.846	0.706	1.534	3.284	0.399	2.331	0	0	0	0.553
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Cyprinodontiformes	Cynolebiidae	Cynolebiidae_sp._bandas_na_cauda	Cynogenbcaud	0.298	0.696	0.574	1.116	9.616	0.432	2.894	1.524	0.774	0.635	3.1
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Cichliformes	Cichlidae	Apistogramma_hippolytae	Apihipp	0.188	0.338	0.73	2.123	6.424	0.381	3.22	1.554	0.838	0.788	2.646
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Characiformes	Characidae	Hemigrammus_cf._pretoensis	Hemcfpret	0.32	0.604	0.666	2.82	3.27	0.098	3.94	2.663	1.982	0.48	1.73
Rio_Amazonas	Rio_Uatumã	Amazonas	P-126	50m	Amazônia_Central	11/06/2007	1.033	0.032	0.064	-2.55131	-58.78521	Characiformes	Lebiasinidae	Pyrrhulina_aff._brevis	Pyraffbrev	0.264	0.768	0.631	1.761	4.804	0.206	4.045	1.711	0.999	0.46	2.686
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Gymnotiformes	Rhamphichthyidae	Hypopygus_lepturus	Hypolept	0.101	0.301	0.693	2.246	7.22	0.45	2.098	0	0	0	0.629
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Gobiiformes	Eleotridae	Microphilypnus_ternetzi	Micrtern	0.448	0.563	0.809	1.389	65.925	0.548	3.03	1.45	0.652	1.208	3.067
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Cyprinodontiformes	Cynolebiidae	Anablepsoides_ornatus	Anaorna	0.224	0.64	0.553	0.905	27.766	0.54	3.387	1.404	0.546	0.605	3.078
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Gymnotiformes	Rhamphichthyidae	Gymnorhamphichthys_rondoni	Gymnrond	0.051	0.425	0.842	2.921	3.54	0.374	4.116	0	0	0	1.312
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Characiformes	Iguanodectidae	Bryconops_giacopinii	Brygiac	0.463	0.547	0.652	1.924	2.582	0.11	4.303	3.411	2.347	0.347	1.793
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Characiformes	Gasteropelecidae	Carnegiella_strigata	Carnstri	0.203	0.871	0.698	3.652	6.515	0.713	4.83	3.163	1.627	1.776	2.598
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Characiformes	Lebiasinidae	Copella_nattereri	Copenatt	0.185	0.742	0.567	1.844	14.512	0.225	4.96	1.796	0.936	0.381	2.498
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Characiformes	Crenuchidae	Elachocharax_mitopterus	Elamito	0.147	0.45	0.651	1.777	32.883	0.109	5.512	1.365	0.92	0.388	1.595
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Amazonas	Rio_Uatumã	Amazonas	P-127	50m	Amazônia_Central	02/02/2007	2.868	0.347	0.518	-2.61174	-58.22114	Siluriformes	Trichomycteridae	Ammoglanis_cf._pulex	Ammcfpul	0.138	0.344	0.945	1.014	82.312	0.453	8.898	1.257	0.621	0.417	2.454
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Perciformes	Polycentridae	Monocirrhus_polyacanthus	Monpoly	0.312	0.551	0.771	4.43	3.363	0.408	1.165	1.175	1.145	0.577	1.359
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Cichliformes	Cichlidae	Hypselecara_coryphaenoides	Hypcory	0.217	0.317	0.647	2.952	2.424	0.354	2.442	1.67	0.946	0.764	2.423
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Cichliformes	Cichlidae	Acaronia_nassa	Acarnas	0.317	0.497	0.687	2.26	2.353	0.392	2.846	1.647	0.898	1.428	2.476
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Gobiiformes	Eleotridae	Microphilypnus_ternetzi	Micrtern	0.448	0.563	0.809	1.389	65.925	0.548	3.03	1.45	0.652	1.208	3.067
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Characidae	Gnathocharax_steindachneri	Gnatstei	0.541	0.817	0.636	2.035	12.954	0.352	4.187	2.527	1.337	1.87	2.618
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Gasteropelecidae	Carnegiella_strigata	Carnstri	0.203	0.871	0.698	3.652	6.515	0.713	4.83	3.163	1.627	1.776	2.598
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Lebiasinidae	Copella_nattereri	Copenatt	0.185	0.742	0.567	1.844	14.512	0.225	4.96	1.796	0.936	0.381	2.498
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Crenuchidae	Elachocharax_mitopterus	Elamito	0.147	0.45	0.651	1.777	32.883	0.109	5.512	1.365	0.92	0.388	1.595
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Amazonas	Rio_Uatumã	Amazonas	P-128	50m	Amazônia_Central	03/02/2007	2.833	0.314	0.53	-2.6089	-58.20697	Characiformes	Crenuchidae	Elachocharax_pulcher	Elapulc	0.184	0.414	0.599	1.938	36.97	0.127	8.151	1.405	0.866	0.4	2.628
Rio_Amazonas	Rio_Uatumã	Amazonas	P-129	50m	Amazônia_Central	03/02/2007	1.33	0.102	0.185	-2.6057	-58.22442	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Rio_Uatumã	Amazonas	P-129	50m	Amazônia_Central	03/02/2007	1.33	0.102	0.185	-2.6057	-58.22442	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
